postcode,year,property_id,lga,lat,lon,date,price,address,suburb,url,no_of_bed,no_of_bath,no_of_parking,house_size,type,distance_from_CBD,median_taxable_income,mean_taxable_income,AQI,AQI_exclude_bushfire_month,Within_5km_2019,Btwn_5_10km_2019,Btwn_10_15km_2019,Within_5km_2018,Btwn_5_10km_2018,Btwn_10_15km_2018,Drug.offences,Non.Violent.Crime,Violent.Crime,distance_from_closest_station,distance_from_closest_public_school,distance_from_closest_private_school,metropolitan_area,Nom.number,Nom.ratio,Year,SAdvDisav_score,SAdvDisav_decile,ER_score,ER_decile,EDUOCC_score,EDUOCC_decile,avg_temp,distance_from_school,distance_cbd,distance_public_school,distance_private_school,distance_station,house_size_cat,no_of_bed_num,no_of_bath_num,no_of_parking_num
2533,2019,147201,The Council of the Municipality of Kiama,-34.6737959,150.8405931,30/07/2019,890000,"2A Cedar Ridge Road, KIAMA NSW 2533",kiama,https://www.domain.com.au/2a-cedar-ridge-road-kiama-nsw-2533-2015672461,4,2,2,686,House,95.53336259,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.269,0.973,1.179,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,12,0.003,>=30km,<1.5km,<1.5km,<2km,"(600,700]",4,2,2
2533,2019,147226,The Council of the Municipality of Kiama,-34.6631753,150.8404681,11/05/2019,1040000,"32 Lilly Pilly Way, KIAMA NSW 2533",kiama,https://www.domain.com.au/32-lilly-pilly-way-kiama-nsw-2533-2014868606,4,2,2,674,House,94.43793725,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.309,1.172,1.826,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,15.5,0.003,>=30km,<1.5km,<3km,<2km,"(600,700]",4,2,2
2533,2019,147234,The Council of the Municipality of Kiama,-34.6785473,150.8365342,30/04/2019,1034000,"34 Arnold Crescent, KIAMA NSW 2533",kiama,https://www.domain.com.au/34-arnold-crescent-kiama-nsw-2533-2015009906,3,2,2,504,House,96.15867666,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.762,1.005,1.559,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,18.5,0.003,>=30km,<1.5km,<3km,<2km,"(500,600]",3,2,2
2533,2019,147254,The Council of the Municipality of Kiama,-34.6742575,150.8488743,5/03/2019,850000,"53 Barney Street, KIAMA NSW 2533",kiama,https://www.domain.com.au/53-barney-street-kiama-nsw-2533-2014899996,3,2,2,612,House,95.31296225,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.536,0.533,0.435,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,20,0.003,>=30km,<1.5km,<1.5km,<1km,"(600,700]",3,2,2
2533,2019,147272,The Council of the Municipality of Kiama,-34.6867455,150.8567335,25/01/2019,1300000,"41 Boanyo Avenue, KIAMA NSW 2533",kiama,https://www.domain.com.au/41-boanyo-avenue-kiama-nsw-2533-2014742682,4,2,2,665,House,96.36575445,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.584,1.104,1.253,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,22.5,0.003,>=30km,<1.5km,<1.5km,<2km,"(600,700]",4,2,2
2533,2018,147293,The Council of the Municipality of Kiama,-34.6751495,150.8407417,26/11/2018,930000,"1 Pike Place, KIAMA NSW 2533",kiama,https://www.domain.com.au/1-pike-place-kiama-nsw-2533-2014569757,4,2,2,620,House,95.6687818,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.28,0.851,1.146,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,18,0.003,>=30km,<1.5km,<1.5km,<2km,"(600,700]",4,2,2
2533,2018,147302,The Council of the Municipality of Kiama,-34.6726304,150.8513953,13/11/2018,790000,"5 Sommerville Close, KIAMA NSW 2533",kiama,https://www.domain.com.au/5-sommerville-close-kiama-nsw-2533-2014692499,3,2,2,696,Duplex,95.06315243,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.272,0.338,0.392,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,18,0.003,>=30km,<1.5km,<1.5km,<1km,"(600,700]",3,2,2
2533,2018,147304,The Council of the Municipality of Kiama,-34.6845354,150.8575058,5/11/2018,900000,"9 Boanyo Avenue, KIAMA NSW 2533",kiama,https://www.domain.com.au/9-boanyo-avenue-kiama-nsw-2533-2014673207,3,2,2,550,House,96.11109716,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.355,1.038,1.043,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,18,0.003,>=30km,<1.5km,<1.5km,<2km,"(500,600]",3,2,2
2533,2018,147338,The Council of the Municipality of Kiama,-34.68271,150.8486926,18/08/2018,630000,"6 Henley Avenue, KIAMA NSW 2533",kiama,https://www.domain.com.au/6-henley-avenue-kiama-nsw-2533-2013795585,4,2,2,620,House,96.19769832,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.236,0.266,0.869,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,13,0.003,>=30km,<1.5km,<1.5km,<2km,"(600,700]",4,2,2
2533,2018,147350,The Council of the Municipality of Kiama,-34.6610244,150.8448313,23/07/2018,755000,"15 Glenbrook Drive, KIAMA NSW 2533",kiama,https://www.domain.com.au/15-glenbrook-drive-kiama-nsw-2533-2014478102,3,2,2,620,House,94.07136774,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.853,1.093,1.813,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,12,0.003,>=30km,<1.5km,<3km,<1km,"(600,700]",3,2,2
2533,2018,147364,The Council of the Municipality of Kiama,-34.6806328,150.845808,22/06/2018,737500,"11 Weston Place, KIAMA NSW 2533",kiama,https://www.domain.com.au/11-weston-place-kiama-nsw-2533-2014409474,3,2,2,587,Villa,96.07382452,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.187,0.127,0.864,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,13.5,0.003,>=30km,<1.5km,<1.5km,<2km,"(500,600]",3,2,2
2533,2018,147381,The Council of the Municipality of Kiama,-34.6641999,150.8421512,17/05/2018,1055000,"2 Melia Street, KIAMA NSW 2533",kiama,https://www.domain.com.au/2-melia-street-kiama-nsw-2533-2014348785,4,2,2,523,House,94.48835086,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.218,0.981,1.641,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,15.5,0.003,>=30km,<1.5km,<3km,<2km,"(500,600]",4,2,2
2533,2018,147385,The Council of the Municipality of Kiama,-34.6746188,150.8439248,2/05/2018,1100000,"12 Pearce Place, KIAMA NSW 2533",kiama,https://www.domain.com.au/12-pearce-place-kiama-nsw-2533-2014308429,4,2,2,632,House,95.51012236,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.983,0.734,0.863,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,15.5,0.003,>=30km,<1.5km,<1.5km,<1km,"(600,700]",4,2,2
2533,2018,147387,The Council of the Municipality of Kiama,-34.6656582,150.8415117,1/05/2018,1040000,"Unit 1/86 Merrick Circuit, KIAMA NSW 2533",kiama,https://www.domain.com.au/unit-1-86-merrick-circuit-kiama-nsw-2533-2014247781,4,2,2,532,Duplex,94.66038335,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.352,0.941,1.557,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,15.5,0.003,>=30km,<1.5km,<3km,<2km,"(500,600]",4,2,2
2533,2018,147417,The Council of the Municipality of Kiama,-34.6752486,150.839721,2/03/2018,1320000,"12 Love Street, KIAMA NSW 2533",kiama,https://www.domain.com.au/12-love-street-kiama-nsw-2533-2014151121,4,2,2,654,House,95.71243533,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.374,0.911,1.239,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,20,0.003,>=30km,<1.5km,<1.5km,<2km,"(600,700]",4,2,2
2533,2018,147424,The Council of the Municipality of Kiama,-34.6651843,150.852435,10/02/2018,1500000,"1 Antrim Street, KIAMA NSW 2533",kiama,https://www.domain.com.au/1-antrim-street-kiama-nsw-2533-2014151660,3,2,2,567,House,94.25587737,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.712,0.525,1.183,FALSE,98,0.42,2016,1035,8,1024,5,1056,9,23,0.003,>=30km,<1.5km,<1.5km,<1km,"(500,600]",3,2,2
2533,2019,147445,The Council of the Municipality of Kiama,-34.6493905,150.8576875,17/04/2020,1045000,"29 Cathedral Rocks Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/29-cathedral-rocks-avenue-kiama-downs-nsw-2533-2016159667,4,2,2,556,House,92.44629965,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.092,2.341,2.961,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18.5,0.003,>=30km,<3km,<3km,<2km,"(500,600]",4,2,2
2533,2019,147450,The Council of the Municipality of Kiama,-34.6423237,150.8437865,13/03/2020,770000,"19 Hughes Crescent, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/19-hughes-crescent-kiama-downs-nsw-2533-2016059955,4,2,2,667,House,92.17281756,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.965,2.104,3.816,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,20,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147461,The Council of the Municipality of Kiama,-34.6410508,150.8534626,29/11/2019,2100000,"114 North Kiama Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/114-north-kiama-drive-kiama-downs-nsw-2533-2015090828,3,2,2,556,House,91.71923951,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.634,1.796,3.858,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18,0.003,>=30km,<3km,>=3km,<2km,"(500,600]",3,2,2
2533,2019,147469,The Council of the Municipality of Kiama,-34.6461286,150.8421512,8/11/2019,760000,"61 Meehan Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/61-meehan-drive-kiama-downs-nsw-2533-2015621718,4,2,2,651,House,92.62048287,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.754,2.551,3.447,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147472,The Council of the Municipality of Kiama,-34.6344646,150.8545983,8/11/2019,1110000,"184 North Kiama Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/184-north-kiama-drive-kiama-downs-nsw-2533-2015633744,4,2,2,575,House,91.00007433,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.914,1.077,4.444,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18,0.003,>=30km,<1.5km,>=3km,<1km,"(500,600]",4,2,2
2533,2019,147474,The Council of the Municipality of Kiama,-34.6439004,150.8480112,2/11/2019,850000,"24 Alexander Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/24-alexander-avenue-kiama-downs-nsw-2533-2015794847,4,2,2,641,House,92.19439092,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.723,2.156,3.574,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147476,The Council of the Municipality of Kiama,-34.6468668,150.8394484,25/10/2019,910000,"17 Ironbark Crescent, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/17-ironbark-crescent-kiama-downs-nsw-2533-2015761271,4,2,2,699,House,92.78777243,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.855,2.726,3.452,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,16.5,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147477,The Council of the Municipality of Kiama,-34.6442316,150.8367002,25/10/2019,860000,"51 Newing Circuit, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/51-newing-circuit-kiama-downs-nsw-2533-2015700330,4,2,2,665,House,92.60961078,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,2.24,2.605,3.818,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,16.5,0.003,>=30km,<3km,>=3km,<5km,"(600,700]",4,2,2
2533,2019,147481,The Council of the Municipality of Kiama,-34.645432,150.8537692,20/09/2019,780000,"52 North Kiama Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/52-north-kiama-drive-kiama-downs-nsw-2533-2015513262,3,2,2,556,House,92.16299599,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.47,2.283,3.372,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,14.5,0.003,>=30km,<3km,>=3km,<2km,"(500,600]",3,2,2
2533,2019,147482,The Council of the Municipality of Kiama,-34.6387314,150.8525313,16/09/2019,827000,"22 Talinga Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/22-talinga-avenue-kiama-downs-nsw-2533-2015481542,3,2,2,563,House,91.50990436,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.376,1.538,4.115,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,14.5,0.003,>=30km,<3km,>=3km,<2km,"(500,600]",3,2,2
2533,2019,147483,The Council of the Municipality of Kiama,-34.6445992,150.8376541,13/09/2019,850000,"46 Newing Circuit, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/46-newing-circuit-kiama-downs-nsw-2533-2015565636,4,2,2,671,House,92.61495223,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,2.15,2.591,3.746,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,14.5,0.003,>=30km,<3km,>=3km,<5km,"(600,700]",4,2,2
2533,2019,147485,The Council of the Municipality of Kiama,-34.6418712,150.8488743,2/09/2019,785000,"13 Hoskings Crescent, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/13-hoskings-crescent-kiama-downs-nsw-2533-2015510670,3,2,2,654,House,91.95591045,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.765,1.92,3.788,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,14.5,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",3,2,2
2533,2019,147487,The Council of the Municipality of Kiama,-34.6484294,150.8455127,30/08/2019,735000,"27 McBrien Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/27-mcbrien-drive-kiama-downs-nsw-2533-2015495149,4,2,2,694,House,92.7456824,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.367,2.4,3.12,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,13,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147492,The Council of the Municipality of Kiama,-34.6380931,150.8513728,9/08/2019,960000,"67 Kiarama Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/67-kiarama-avenue-kiama-downs-nsw-2533-2015413793,3,2,2,658,House,91.48226692,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.313,1.472,4.189,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,13,0.003,>=30km,<1.5km,>=3km,<2km,"(600,700]",3,2,2
2533,2019,147493,The Council of the Municipality of Kiama,-34.6470138,150.8447859,5/08/2019,675000,"16 Cunningham Street, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/16-cunningham-street-kiama-downs-nsw-2533-2015456539,3,2,2,651,House,92.62361202,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.535,2.563,3.288,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,13,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",3,2,2
2533,2019,147496,The Council of the Municipality of Kiama,-34.6326006,150.850431,3/07/2019,870000,"7 Samuels Lane, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/7-samuels-lane-kiama-downs-nsw-2533-2014868734,4,2,2,627,House,90.94605429,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.735,0.884,4.19,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,12,0.003,>=30km,<1.5km,>=3km,<1km,"(600,700]",4,2,2
2533,2019,147497,The Council of the Municipality of Kiama,-34.6476073,150.8438774,2/07/2019,755000,"36 McBrien Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/36-mcbrien-drive-kiama-downs-nsw-2533-2015358128,4,2,2,657,House,92.71527612,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.527,2.522,3.245,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,12,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147498,The Council of the Municipality of Kiama,-34.6381713,150.8536443,1/07/2019,905000,"18 Kurrawa Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/18-kurrawa-avenue-kiama-downs-nsw-2533-2015318172,4,2,2,557,House,91.4151701,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.315,1.478,4.177,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,12,0.003,>=30km,<1.5km,>=3km,<2km,"(500,600]",4,2,2
2533,2019,147500,The Council of the Municipality of Kiama,-34.6394213,150.8532808,24/06/2019,800000,"13 Moona Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/13-moona-avenue-kiama-downs-nsw-2533-2015232873,3,2,2,563,House,91.55654057,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.452,1.615,4.038,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,13.5,0.003,>=30km,<3km,>=3km,<2km,"(500,600]",3,2,2
2533,2019,147508,The Council of the Municipality of Kiama,-34.6483468,150.8564155,16/05/2019,1200000,"9 Cathedral Rocks Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/9-cathedral-rocks-avenue-kiama-downs-nsw-2533-2015229089,4,2,2,556,House,92.3790863,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.172,2.424,3.062,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,15.5,0.003,>=30km,<3km,>=3km,<2km,"(500,600]",4,2,2
2533,2019,147509,The Council of the Municipality of Kiama,-34.6493599,150.8546891,14/05/2019,745000,"3 North Kiama Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/3-north-kiama-drive-kiama-downs-nsw-2533-2014914167,3,2,2,626,House,92.54022533,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.038,2.283,2.939,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,15.5,0.003,>=30km,<3km,<3km,<2km,"(600,700]",3,2,2
2533,2019,147510,The Council of the Municipality of Kiama,-34.6459373,150.8477841,13/05/2019,705100,"47 Barton Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/47-barton-drive-kiama-downs-nsw-2533-2015016648,4,2,2,650,House,92.41254533,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.517,2.381,3.353,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,15.5,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147517,The Council of the Municipality of Kiama,-34.6431314,150.8530991,25/04/2019,1040000,"77 North Kiama Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/77-north-kiama-drive-kiama-downs-nsw-2533-2014915609,4,2,2,556,House,91.94664257,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.727,2.026,3.627,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18.5,0.003,>=30km,<3km,>=3km,<2km,"(500,600]",4,2,2
2533,2019,147519,The Council of the Municipality of Kiama,-34.6471376,150.8401071,15/04/2019,820000,"2 Michael Crescent, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/2-michael-crescent-kiama-downs-nsw-2533-2014842466,4,2,2,654,House,92.79344749,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.792,2.676,3.402,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18.5,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147520,The Council of the Municipality of Kiama,-34.6446921,150.8457398,15/04/2019,703000,"22 Tarrant Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/22-tarrant-avenue-kiama-downs-nsw-2533-2014822317,3,2,2,604,House,92.35189455,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.718,2.292,3.521,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18.5,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",3,2,2
2533,2019,147524,The Council of the Municipality of Kiama,-34.6329432,150.8511911,3/04/2019,825000,"11 Lindsay  Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/11-lindsay-avenue-kiama-downs-nsw-2533-2014948523,3,2,2,563,House,90.95602341,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.752,0.907,4.234,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,18.5,0.003,>=30km,<1.5km,>=3km,<1km,"(500,600]",3,2,2
2533,2019,147531,The Council of the Municipality of Kiama,-34.6458838,150.8406067,12/02/2019,680000,"75 Meehan Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/75-meehan-drive-kiama-downs-nsw-2533-2014846730,4,2,2,670,House,92.64726502,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.864,2.584,3.517,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,23,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2019,147532,The Council of the Municipality of Kiama,-34.6462856,150.8466938,18/01/2019,835000,"5 Tarrant Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/5-tarrant-avenue-kiama-downs-nsw-2533-2014741460,4,2,2,650,House,92.48477996,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.521,2.44,3.331,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,22.5,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2018,147550,The Council of the Municipality of Kiama,-34.645724800000004,150.8437865,20/10/2018,770000,"51 Meehan Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/51-meehan-drive-kiama-downs-nsw-2533-2014582480,4,2,2,667,House,92.52390242,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.704,2.456,3.449,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,16.5,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2018,147554,The Council of the Municipality of Kiama,-34.6318935,150.8520857,12/09/2018,1210000,"24 Golfers Parade, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/24-golfers-parade-kiama-downs-nsw-2533-2014579414,4,2,2,556,House,90.81770112,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.623,0.782,4.128,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,14.5,0.003,>=30km,<1.5km,>=3km,<1km,"(500,600]",4,2,2
2533,2018,147558,The Council of the Municipality of Kiama,-34.6330932,150.851918,17/08/2018,1100000,"3 Lindsay Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/3-lindsay-avenue-kiama-downs-nsw-2533-2014531447,4,2,2,575,House,90.94726418,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,0.757,0.916,4.258,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,13,0.003,>=30km,<1.5km,>=3km,<1km,"(500,600]",4,2,2
2533,2018,147559,The Council of the Municipality of Kiama,-34.6455292,150.85001,17/08/2018,730000,"26 Hollings Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/26-hollings-drive-kiama-downs-nsw-2533-2014376757,4,2,2,652,House,92.29664095,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.5,2.306,3.374,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,13,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2018,147565,The Council of the Municipality of Kiama,-34.6390739,150.8516454,9/07/2018,855000,"38 Kiarama Avenue, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/38-kiarama-avenue-kiama-downs-nsw-2533-2014267868,4,2,2,607,House,91.57466378,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.419,1.579,4.08,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,12,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
2533,2018,147566,The Council of the Municipality of Kiama,-34.6443153,150.8491469,4/07/2018,715000,"6 Hollings Drive, KIAMA DOWNS NSW 2533",kiama downs,https://www.domain.com.au/6-hollings-drive-kiama-downs-nsw-2533-2014439326,4,2,2,650,House,92.19960085,42439,58289,51.04022989,39.91489362,0,0,0,N,0,0,3.8161231045018185,6.237051207321679,6.296015203559916,1.65,2.183,3.515,FALSE,98,0.42,2016,1065,9,1083,9,1051,8,12,0.003,>=30km,<3km,>=3km,<2km,"(600,700]",4,2,2
